	sentence	label
3853	Ce DVD de Dora est conforme à ce que j'en attendais, mes enfants l'aime beaucoup et c'est tout ce qu'on lui demande.	1
3086	De Mad Max 1, on retiendra des scènes de poursuites en voitures toujours très spectaculaires mais on tachera d'oublier un scénario très primaire.	0
3971	Ce dvd est vraiment incroyable, le son les images sont fabuleuses, on se crois vraiment être le jour du concert.	1
2528	C'est pas un Dreamworks (Shrek, Madagascar.), pas un pixar (Toy Story, Les Indestructibles.	0
5907	Let's talk about love est aux années 80 ce que Victory est aux années 2000 pour Modern Talking, c'est à dire les 2 albums les plus doux et différents des autres albums de leur carrière.	0
5470	Encore une fois, Béla Fleck nous démontre que tout peut être joué au banjo.	1
3689	"La qualité d'image est vraiment pitoyable!!!
 Je n'ai même pas regardé ce film jusqu'à la fin!!!
 A ne pas acheter!!!"	0
420	Il est difficile de commenter ce livre.	1
2800	Ce grand western réalisé par Raoul Walsh en 1930 exprime de nombreux mythes fondateurs de la Nation américaine :  1/ une certaine race d'hommes, au sens de civilisation, était nécessaire pour partir, risquant tout, leurs vies y compris, vers des terres inconnues dans l'Ouest.	1
5303	"niéseux et repetitif attention c'est pas du jazz
 recomandé pour ceux qui aime la musique de pub pour les saussices"	0
1191	Très beau livre qui m'a donné beaucoup d'idées pour composer notamment des albums photo personnalisés pour des mariages.	1
2900	Très belle histoire de Tim Burton, forte et émouvante.	1
5456	En 1994 sortait cet album,Hex,dans une relative indifférence.Presque 10 ans aprés,il reste le Graal musical d'une infime poignées d'initiés.	1
4734	Le nouvel opus de Muse ravira ceux qui ont pris le train en marche (à partir de Black Holes and Revelations dans mon cas).	1
3889	Très joli histoire.	1
2051	"Cette série est tellement alambiquée, que je ne me souviens plus du dénouement de cette première saison ! Les scénaristes se sont surpassés, dans les chassés-croisés, les trahisons, les perfidies, et les ""je-crois-que-tu-crois-ce-que-je-pense-que-tu-serais""."	1
919	Une intrigue développée et captivante, des personnages attachants, bref un roman qui se dévore.	1
2635	J'ai adoré voir Cali sur Scène mais après nous avoir décu avec un tout léger CD LIVE, voilà qu'il nous décoit encore plus avec ce DVD qui est pas beau du tout.	0
3425	très bon film, mais le livre est à lire et relire, les images sont encore plus forte sur le roman.	1
3728	Il manque selon moi des incontournables, beaucoup plus drôles que les sketches ici présents.	0
3127	J'ai été très déçu par l'achat de ce coffret de 9 DVD.	0
2768	Non, il n'y aura pas d'autre édition! car à ce prix.	1
5996	Avec cet album méconnu, c'est tout le grand art des deux frères guitaristes qui se révèle dans ce programme de musiques sud-américaines.	1
1305	Un des King les plus soporifiques qu'il m'ait été donné de tenter de lire.	0
2690	j'y crois pas : tout y est : les sales arabes, les macros albanais, les immondes riches qui justifient par leurs actes odieux la violence d'un nouveau  charles bronson.	0
4142	Aujourd'hui, on buzz pour tout et surtout n'importe quoi.	0
214	"Avec ""PETITS PLATS ENTRE AMIS"" et ""JE VEUX DU CHOCOLAT"" j'ai adoré le style Trish Deseine."	0
4983	Et en l'occurrence, s'appelle Universal, qui distribue l'objet.	0
885	"On retrouve le style simple et l'ambiance de non dits déjà présents dans ""le Secret"". ."	0
2064	Oui, Daniel Radcliffe est un peu trop brushé à mon goût sur la jaquette.	1
5794	"Après un disque d'or en 1999 avec ""Forget About It"", Alison Krauss a accumulé de nouveaux succès avec la bande originale du film ""O Brother, Where Are Thou ?"", un album en tête des charts et qui fait beaucoup avancer la cause du bluegrass qui en avait bien besoin après la disparition de Bill Monroe."	1
2599	fan d'edward furlong depuis T2 , american history X et little Odessa, je cherche à agrandir ma dvdthèque le concernant.	0
4057	Un opus qui signe la fin d'une époque? Cet album est de loin le plus mauvais du groupe, on y retrouve des sons des albums precedent mais sans âme, du copié mal collé, un virage mal négocié, limite kitch de mauvaise qualité.	0
4123	Je pense sincèrement que ce dixième album marquera la fin de la carrière de Madonna.	0
2753	Ayant deja vu le 1er j'ai acheté directement ce 2eme volets de ce film et la! suprise c mieux que le premier! on est tenu en haleine dés le debut et les scènes d'action sont à coupé le souffle je recommande vivement à tous les fans de sensation forte!!!	1
5465	Que dire, à part que c'est une grande déception, fini le mélange subtil de rock gothique symphonique associé à la voix puissante et vibrante de Tarja.	0
2646	En un mot: une croûte, comme le tableau où figure le laideron le plus connu au monde.	0
298	Il faut s'accrocher pour lire ce pavé de 850 pages jusqu'au bout tant l'écriture est lourde et tant l'intrigue avance lentement.	0
5495	Kanye West sera (c'est sa maison de disques qui l'a décidé) le prochain roi du rap, de la pop, de la soul, .	0
5780	Avant d'acheter il serait souhaitable d'avoir la liste des chansons pour chaque CD de Dave Sheriff.	0
1361	Moi aussi très inculte en ce qui concerne l'histoire de l'Espagne, j'avais espéré trouvé dans ce livre un aperçu général .	0
5615	Loin des dérives commercialistes actuelles, le groupe légendaire de l'ami Phil nous livre ici un album de très haute facture.	1
2043	Toujours sous le charme après une semaine ! Je ne savais rien du Phantom jusqu'à il y a deux semaines, lorsque je tombai sur un montage vidéo réalisé à partir d'images du film sur fond de Because the Night, de Patty Smith (!).	1
1450	"Il faut lire ""la cité des jarres"" en premier et là on se dit en refermant ""la femme en vert"":   encore meilleur que le premier !  roman très bien construit, suspens jusqu'au bout, personnages attachants."	1
3557	J'ai enfin visionné ce film que je n'avais jamais vu ! Ce film est une vraie merveille, un film qui nous emporte dans un monde plein d'amour, de poésie, quel bonheur ! Et tout ça sans niaiserie aucune.	1
4085	J'ai d'abord acheté Lunatico : un grand, grand CD. Adhésion totale.	0
5363	"Déjà le nom du coffret c'est best-of et non intégrale ce qui explique le détails mais certainement pas le prix, ensuite on se fait déjà avoir en achetant les CD un à un car étrangement, des titres présents sur les 33 tours (ancêtres du CD pour les plus jeunes) disparraissent au gravage, mais en plus, cette édition ne contient même pas tous les albums (13+2 past-masters avec les morceaux effacés!)Alors mon conseil, achetez plutôt les albums un à un par ci par là et les deux past masters pour avoir une vraie intégrale, sinon contentez vous de ""l'album rouge"" puis de ""l'album bleu"" et encore du ""1"" car vu le prix de ce coffret c'est un CRIME oui un crime un vol qualifié!!!!!"	0
130	Ce n'est pas parcequ'un livre bénéficie d'une grosse campagne de marketing qu'il est forcément mauvais.	0
3836	il y a au moins 5 remarques à 1 étoile (parce qu'il n'y a pas ZERO dans le barême), et Re-ouf je n'ai pas payé 8 euros pour voir cette abominable nullité (j'ai attendu et bien m'en a pris !), apololgie de la niaserie et du mauvais goût.	0
574	Incroyablement efficace, sans se priver, même si au début, il faut réorganiser sa façon de manger.	0
1826	Bravo à Michael Stackpole pour ce roman qui restera pour moi un des meilleurs star wars jamais sorti.	1
223	Il ne faut pas se laisser impressionner par l'épaisseur du livre (850 pages quand même !), car une fois qu'on l'a commencé il se lit avec tant de bonheur qu'il paraît finalement trop court.	1
1535	Ayant appris à lire avec Gafi le fantôme, Mélanie la chipie et autre Rachid le timide, je recommande ce manuel car il est génial et inoubliable!	1
2502	Ce documentaire imbuvable essaye de nous manipuler en jouant sur les émotions. Mais c'est franchement casse-pied.	0
3965	Toujours bien orchestré ce film qui comporte plusieurs aventures avec des délires différents et des personnages attachants !!!!	1
973	"quel talent ! Comment se défaire d'un tel livre ? Après l'avoir lu on garde le goût amer du "" déjà fini""."	1
2684	Tout est dans le titre ! Le film est superbe mais cette édition DVD est nulle ! la version Zone 1 possède au moins un son 5.	0
2383	ce film nous montre une trés belle reconstitution de Londres à la fin du 19é siècle, trés crédible.	0
2298	Fan de Madonna , j'ai du mettre un note de 2/5 à cette K7 vidéo et à ce concert.	0
4205	C'est une BO magnifique, j'avais déjà le film et je voulais pouvoir écouter la musique du film partout ou je me trouvais, je l'avais en cassette qui c'était détériorée,c'est un pur bonheur.	1
4941	De nos jours, on se demande où est passée la musique, la vraie, celle qui est faite de musiciens, celle dont la voix n'a pas été taillée sur ordinateur avec pro-tool ou cool edit.	0
4221	Rien de mieux que de réécouter un artiste avant d'avoir le plaisir d'assister à son prochain concert à Reims	1
3916	"c'est en effet un BEST OF : du classique à la musique orientale en passant par BREL et BARBARA mais aussi U2 et QUEEN majestueusement  dansé
 par la troupe de MAURICE BEJART."	1
1379	Pour échafauder un récit résolument actuel avec un sujet suranné, Jean-Pierre Amette a voulu, sans antinomie, appliquer aux dernières années de la vie quotidienne de Bertolt Brecht les recettes voyeuristes de la Star Academy dans une version « intellectuelle ».	0
3524	j'ai vu ce film de nombreuses fois.	1
3168	Superbe, prenant, terrifiant. et encore je retient mes mots.	1
2551	Isolés à Tokyo,les deux protagonistes, Bob (Bill Murray) et Charlotte (Scarlett Johansson), vont de sorties en virées nocturnes pour tuer leur solitude dans cette ville dont ils ne connaissent que leur hôtel.	0
3556	A ne surtout pas acheter, ce serait jeter son argent par les fenêtres.	0
123	Au risque de passer pour quelqu'un de simplet.	0
5771	Ce mix d'Armin van buuren diffère assez de ses autres productions et pour cause : il y a un public en face.	1
2845	Un film long, plat et désolant, à mi-chemin entre différents partis pris à peine effleurés, jamais osés, et dont la seule réussite est de susciter l'ennui.	0
575	Excellent bouquin, c'est le 3ème que j'achète pour des amis.	1
4724	"Désolé d'être rabat-joie, mais il manque ""Le Sud"" et ""la maison près de la fontaine"" qui sont peut être à part mais certainement parmi les."	0
2527	L'histoire est assez amusante mais comme pratiquement tous les numéro 2 ou 3, ça a été fait pour de l'argent.	0
3092	L'attaque des clones est un film magnifique et de loin le meilleur des Star Wars.	1
1040	L'intrigue de l'histoire aurait pu donner lieu à une belle aventure!  Assez originale!  Mais après un début trépidant, l'histoire stagne et la fin (l'auteur devait être pressé )devient conventionnelle.	0
1501	"""moi qui l'ai bien connu ."	0
5003	Celui qui deviendra bientôt le Boss possède déjà l'incroyable générosité qui va faire sa réputation.	1
4866	Quelle horreur!  Bon amateur des Stooges, j'écoute régulièrement leurs deux très bons premiers albums.	0
2386	A l'évidence le scénariste s'est inspiré de pas mal de film du genre - The Thing, Alien, les Envahisseurs (le feuilleton) et même un clin d’œil à la Nuit des morts vivants – (la scène où l’étudiant infecté séparé de sa fiancé par une porte vitrée essaie de l’attirer vers lui)   Le résultat est un film sympathoche avec des acteurs qui y croient comme Patrick Robert de Terminator II.	1
5378	Ca y est, il est de retour notre cher Francis Cabrel ! Avec de lavance, même   Je napprendrai rien à ses plus grands fans en vous disant que F.	1
142	au début, j'ai eu l'impression de me prendre une bonne claque dans la figure.	1
3554	Quel dommage de voir des archives systématiquement tronquées (sauf quelques rares, rares, rares fois) par des commentaires ou des montages.	0
5466	Nul ! sans aucun intérêt.	0
4755	Katie Mélua possède une voix exceptionnelle suave et sensuelle, qui est parfaitement mise en valeur par des musiques a fredonner toute la journée, un excellent CD et une merveilleuse chanteuse	1
4508	Cet album phare de l'année 1976 renaît grâce à ce nouveau support ; un grand merci au producteur original Bill Szymcyz qui s'est associé au spécialiste de la remasterisation 5.	1
1264	J'ai pris plaisir à lire ce livre qui est une entrevue avec sophie davant qui se révèle être à la fois pudique et vraie.	1
316	L'intrigue est tirée par les cheveux, les personnages sont des caricatures, le style qui se veut philosophique ne fait que renforcer l'ennui du lecteur.	0
5917	COMMENT DIRE.  VOUS AVEZ AIME CE DISQUE A CE POINT?????  MOUAIS.	0
1945	Moi aussi, je me suis fait avoir.	0
86	pas déçu par ce nouveau tome, toujours extrêmement humain et touchant, les dessins sont très beaux, nouvelles créatures étranges et inquiétantes, ce n°1 promet.	1
5179	Ca part un peu dans la gonflette tout ça. Une soi-disant énergie qui reste plate.	0
3110	"This has the look and feel of English ""who-done-it""."	1
1841	Ce livre désastreux satisfait à tous les clichés négatifs sur le Japon.	0
2744	Le film est devenu  culte pour son association surf/polar.	0
1304	"Ce quatrième volume de Laura Gilman souffre des mêmes défauts que les précédents : la narration est compliquée, distante, trop ""intellectuelle""."	0
538	Trop c'est trop.	0
3972	La qualité d'image et de son est d'une pauvreté aberrante ! On dirait que le show est filmé par un amateur avec sa camera numerique ! Je n'en croyais pas mes yeux la premiere fois que je l'ai visionné ! Du coup je n'ai même pas eu envie de le regarder en entier ! j'ai vraiment eu le sentiment de m'être fait arnaquer ! Il y a des vidéos de qualité nettement supérieure disponibles sur youtube ! Ce dvd est  purement et simplement destiné à se faire du fric sur le dos des fans crédules ! Je ne vous le recommande pas !	0
1977	Ce petit livre est un très bon regroupement de grammaire, de vocabulaire et de culture générale.	1
1980	Le premier de la série part sur de bonnes bases mais après scénario sans grandes surprises,...Pas extraordinaire...	0
3857	Isolés à Tokyo,les deux protagonistes, Bob (Bill Murray) et Charlotte (Scarlett Johansson), vont de sorties en virées nocturnes pour tuer leur solitude dans cette ville dont ils ne connaissent que leur hôtel.	0
4419	On est en 1970.   Townshend, en combinaison de pompiste-un petit métier aujourd'hui disparu-mouline sur sa Gibson rouge.	1
2418	Déception, déception tant de la part de Steven Spielberg que de Tom Cruise. Un navet.	0
5697	"Dans la lignée d'un ""Land of the Free"", Gamma Ray revient avec un album rapide, puissant et extremement bien construit."	1
5023	Super music entendu la première fois à New York juillet 2000 Ils représentent le renouveau de la Pop Rock, cet album est très mélodieux, dommage qu'ils ne soient pas commues en France mais ils ne vont pas tarder.	1
3427	J'ai jamais été fan de western, mais j'avoue que là ça donne envie d'en voir plus souvent, s'ils sont de cette trempe!!	1
4086	J'ador Scarlett johannson et son timbre de voix mais, je dois bien avouer que j'ai été déçue par l'album !	0
4397	Dans certains moments on est pour l'euthanasie, la souffrance de voir un être sombré dans la déchéance ne mérite-t-elle pas d'être arrêtée? Certains continuaient après « Au-delà de mes limites » à croire en Rohff, force est de constater qu'ils s'étaient largement trompés, preuve est faite avec cet album.	0
2221	Une belle leçon de morale made in cronenberg contre la réalité virtuelle, qui repousse chaque jour un peu plus les frontières de la réalité.	1
181	j'ai trouvé le suspense moins haletant que dans d'autres livres de M.Crichton.	1
4583	"CELA AURAIT ETE UN TRES BEL ENREGISTREMENT SI MR VRENIOS, QUI CHANTE RAOUL AVAIT EU DE LA VOIX !!
 QUAND ON PENSE QU'ALAIN VANZO ENREGISTRAIT A CETTE EPOQUE POUR LA MÊME MAISON DE DISQUES (LAKME) UNE BELLE OCCASION RATEE !!"	0
4557	Cet album est magnifique. Après plusieurs écoutes, je suis enchanté de l'écouter et d'apprécier les mélodies qui s'y trouvent.	1
221	Ce livre passe en revue avec un luxe de détails inouï, soit des pathologies musicales, soit l'interaction entre musiques et pathologies cérébrales.	0
283	un Coloane long(280 pages),légèrement confus mais où l'on retrouve dans l' univers rude et fascinant des côtes patagoniennes l'aventure humaine d'êtres ordinaires dans un milieu extraordinaire,exacerbant le dérisoire,le tragique et la fragilité de l'existence.	1
2339	Un célibataire un peu naïf et plein de bons sentiments se retrouve héritier d'une immense fortune.	1
2406	Roland EMMERICH, l'habitué des blockbusters US (GODZILLA, INDEPENDANCE DAY)nous revient avec sa dernière production apocalyptique post-pollution.	0
5070	Comment écouter cet album ? En tant que tel en feignant de se souvenir de ce que le groupe a su produire auparavant ? Difficile, et tout le drame est là, tant les Stones semblent ici rechercher dans divers styles (60', rock, ballades, folk) la grâce et l'étincelle géniale de la fin des années 60 et du début de seventies.	0
4568	Ma gentille maman m'a toujours dit qu'on ne tire pas sur les ambulances, et quand je vois les 2 commentaires qui m'ont précédés, je me rappelle de ces bonnes paroles.	0
3724	Assez déçu du film au scénario pas très évolué (autant voir un porno) et à l'érotisme.	0
4035	Coffret société de conso!! 20 CD de musique baroque en version démodée.	0
3065	Une bonne idee . Une bonne realisation . le suspense devient de plus en plus insoutenable.	0
220	Même façon de raconter l'histoire que Da Vinci Code et Anges et Démons ... lassant à force	0
271	Et voilà, je suis devenue accro aux aventures du petit sorcier, comme apparemment tous les lecteurs qui s'y sont laissés pendre.	1
4837	Le plus lover des lovers est de retour avec un très belle album peut-être le meilleur.	1
2094	Intox(e), (Intox, Intoxe)subst. fém., abrév. fam. Action psychologique. Synon. matraquage.	0
4233	Muse réussit l'exploit avec 3 musiciens, dont 2 statiques, d'occuper l'espace gigantesque de la scène érigée dans le Wembley Stadium et la mise en scène réussit à rendre cet espace très vivant et animé.	1
2286	Voici ma version préférée de Jane Eyre, loin devant les autres.	1
2791	Malgré quelques libertés avec le livre d'origine, voici un dessin animé très tendre, mais aussi plein de rebondissements.	1
329	"Livre qui ne vous aidera pas à vous améliorer en anglais (mais il est vrai que le sous-titre annonce ""réviser"") et qui ne propose pas réellement de ""jeux"" mais de simples exercices de grammaire artificiellement regroupés autour d'un thème présenté comme un scénario de jeu."	0
2356	Après Raison et sentiments qui m'a envoûtée, j'ai voulu poursuivre en visionnant ce DVD en 6 épisodes.	1
4398	Ray Wilson, le remplaçant de Phil Collins au chant, est un très bon chanteur et il nous le montre tout au long de ce disque qui est mieux que ce que je pensais.	1
4124	Autant le second album m'avait agréablement surpris, tant par son originalité, que par les accopagnements, autant celui-ci est mou, convenu, délivrant une musique propre, apsetisée, mais dépourvue de fougue, de flamme.	0
3924	Ce DVD donne une bonne idée de ce que pouvait être le Gun Club , un des groupes majeurs du début des années 80 ( avec Giant Sand , Green on Red et The Dream Syndicate ) .	1
194	une suite de nous les dieux qui n'est qu'un trait d'union avec le futur et on l'èspère dernier tome.	0
1809	j'ai acheté ce livre pour mon fils de 3è.	0
3340	Peter sur scène, c'est musique et spectacle : deux heures voire plus de musique, soutenus par des musiciens hors pair (Katché, Levin, Rhodes, Naimro, Shankar, Minassian au doudouk, instrument arménien, ou Paula Cole aux choeurs), le tout épaulé par une mise en scène où le théâtre rencontre la musique, la danse rencontre l'imaginaire, où le spectateur, non content de s'en mettre plein les oreilles par des compositions pleines de sens, de finesse voire de rage, s'en met également plein les yeux et plein le coeur.	1
3502	Ce DVD est au sommet de la perfection.	1
5075	"Si ""Facelift"" était fondateur et reste la base du groupe, coup de bol pour les fans : ""Dirt"" remet le couvert et double la mise."	1
1169	L'aspect du livre séduit : contour des pages doucement pastellés, et discrètes photos en couleurs.	1
4610	LP la joue changement. OK.	0
2172	J'aime bien Tony Scott, plus que son frère déjà, mais là, non.	0
3783	L'histoire peut tenir la route mais la facon dont est abordée l'informatique m'a beaucoup deçu.	0
1960	Un cadeau du Père Noel, Fallait pas.	0
509	Présenter dans la rubrique érotisme, je n'ai pas pu finir le livre car ce n'est que de la pornographie.	0
1023	Un homme, le plus laid du monde tombe amoureux d'une femme magnifique.	1
4452	insuffisant!!!! sachez que la cassette contient en plus toutes les faces B de ce CD	0
91	L'histoire est essentiellement composée des aléas amoureux de la succube, plus ou moins justifier par un scénario plutôt mince et une fin assez ridicule.	0
5417	J'ai rarement entendu un disque aussi incipide.	0
3478	"Grmmml grmmml grmmml !   Quand la Une des médias nationaux se bornent à : ""La crise, comment on est déjà tous foutus !"", quand vos étudiants font le grêve des examens sous ptétexte que le sujet d'étude ne les motive pas assez et quand votre fille - adolescente - préside à votre procès chaque week-end, s'évader fait du bien."	1
968	"Non, le ""roman érotique gay"" n'est pas un genre facile ."	1
632	Ce livre ne m'a vraiment pas convaincu, il s'adresse en majorité au gamin de moins de 9 ans, et comme j'en ai 12, je ne saisie pas toutes les subtilités enfantines!	0
2291	savoir vivre c'est danser! pourrait être le propos de Pierre Dulaine, le vrai prof de danse qu'interprète admirablement Antonio Banderas.	1
562	En s'engageant dans ce court ovni des chroniques des vampires (il est complètement séparé des autres histoires aussi bien temporellement que géographiquement), on se demande bien ce qu'on va pouvoir trouver tant il semble hasardeux de recréer une histoire inédite de vampires ,celle ci risquant de ne pas supporter la comparaison avec les précédents et magistraux romans vampiriques d' Anne Rice.	1
5744	Le film étant d'une extrême qualité, on esperait la Bande Originale au même niveau.	1
350	Ah ! la suite tant attendue des aventures d'Aya et de ses amies à Yop'City, dans cette Côte d'Ivoire tout en couleurs, y compris au niveau du langage ! Dans ce troisième tome, le grand jour de l'élection de Miss Yopougon est arrivé, une élection bien différente de celle que j'avais imaginée d'ailleurs ! Les filles se précipitent chez Inno, le coiffeur, tout ce petit monde fourmille d'excitation en attendant la soirée.	1
491	Zoé Valdès décrit La Havane avec des parfums, des couleurs, de la musique et des danses.	1
539	Très beau cadeau à faire, offrez le! Le lire c'est du bonheur! Facile,simple et rapide, j'ai adoré!! C'est une merveille!	1
3272	J'ai trouvée toutes les saisons de Friends superbes:pleines d'houmour et de rires.	1
4634	Je fais me faire des ennemis, mais tant pis.	0
1210	Les fils des tomes précedents se resserent, le rythme du livre êst fort bien étudié, certainement un des meilleurs de la série!	1
2135	Ce film est le plus grand navet de ces dernieres annees.	0
1287	J'attendais mieux d'un livre dont le titre est tel quel.	0
2811	Autant le 3 a ses qualités que le 4 est difficile à défendre.  rien à garder.	0
2488	"""L'Empire"" est le seul des trois films à ne pas avoir été trop ""charcuté"" (quoique) pour l'édition spéciale."	1
5077	je suis un fan de longue date de soundgarden, temple of the dog et de la voix de chris cornell (brillante sur son excellent premier opus solo) et je déplore le virage à 180° que Chris est en train de prendre avec cet album pourrave de merdes pour magasins de fringues.	0
3226	"je ne souhaite plus recevoir cet article étant donné que la réponse a été très longue.
 cordialement"	0
3640	Saw, La Guerre Des Mondes, Le Village, The Grudge, Million Dollar Baby, Le Secret De Brokeback Mountain, voici la liste des films parodiés dans Scary Movie 4 ! Il est important de préciser que pour s'intéresser à l'histoire et apprécier les références multiples, il est nécessaire d'avoir vu ces films !  Disons-le d'entrée, j'ai eu du mal à m'immerger dans ce film, et ce pour plusieurs raisons :  - L'acteur principal n'est pas convaincant.	1
3937	Le scénario est inattendu car l'Amour entre ces deux femmes est ambigü:finalement,on comprend qu'à leur insu elles s'aiment vraiment.	1
1632	ce livre traite d'évidences, qui sont bonnes à travailler mais le sujet est traité trop sommairement	0
3661	Ce film est mauvais, très mauvais.	0
1764	Les midrashim, prétexte à une fausse érudition !  J'avais un a priori favorable en achetant « Portrait d'Israël en jeune fille, genèse de Marie » de Sandrick Le Maguer ; des critiques laissaient supposer un ouvrage hors du commun.	0
4987	Il s'agit là d'une grosse production américaine ou le talent du producteur et la thune de la maison de disque priment par rapport au talent des musiciens, qui est d'ailleurs ici quasiment inexistant.	0
5731	La commande s'est bien passée, le produit bien arrivé et dans les délais.	0
4280	De belles musiques, ainsi que de belles paroles, cependant il manque une chose essentielle a cet album, c'est de la vie et une ame dans la voix de l'interprete.	0
3896	Il s'agit d'un film tiré d'une histoire vraie. Impressionnants, les crocodiles sont méchants, mais certains humains encore plus.	1
3071	Plus belle la vie, est une énigme, c'est mal foutu, mal joué, mal écrit et pourtant le succés est au rendez-vous.	0
5829	J'ai retrouvé avec joie un groupe qui avait marqué son temps et que beaucoup de jeunes devraient découvrir.	1
3167	Un magnifique film sur la jeunesse du Ché .	1
515	Attiré par l'atmosphère d'exception qui entoure ce roman au titre racoleur, j'ai capitulé devant la qualité générale des critiques et je l'ai acheté.	0
4107	"Si Led Zep vous rebutte à priori (les concepts mystico-celtiques fumeux, les pochettes douteuses, le coté ""Spinal tap"", le hard viellot."	1
5144	"Ecrasé par le succès planétaire (et involontaire, il faut bien l'avouer) de ""Nevermind"", Kurt Cobain, aux épaules trop frêles pour porter pareil fardeau, nous offrit avec ""In Utero"" l'album le plus viscéral qui soit."	1
2190	ce film permet de revivre l'époque de nos parents et de voir les évolutions qui se sont produites après Mai 68.	1
4813	limp bizkit est au metal ce que britney spears est a la musique!!! C'est a dire honteux et commercial!!! Cet album surf sur une mode lancee par korn et n'ajoute rien au genre!!! Les musiciens n'ont aucun talent , surtout wes borland (guitare) qui n'a aucun son et plagie la plupart de ses riffs (ex: nookie sur les red hots) ! Bref si vous voulez un vrai disque hip hop metal allez voir du cote de biohazard ou de body count	0
999	Je suis déçue par ce produit, acheté avec mon 1er Reflex numérique, dans le but de comprendre les bases et fondements de la photographie.	0
662	"Oserai-je lancer mon ""pavé"" quand je lis et relis toutes ces critiques dithyrambiques à propos du dernier livre de Patrick Sébastien?."	0
3374	"de l'absurde, du rire, de l'humour ""british"" à profusion.on ne s'en lasse pas."	1
5173	"J'ai eu la chance de découvrir Snow Patrol au stade de France, en première partie du concert de U2,j'ai trouvé le groupe très bien, je me suis donc précipitée sur l'album ""Final Straw"", j'ai adoré."	1
3104	L'histoire en elle-même est intéressante, seulement ça met un peu trop de temps à se mettre en place.	0
5854	"Pourquoi je dis ""très bon best of de In Flames"" alors que c'est un ""live."	1
1483	Mais le format de cette édition est un peu petit tout de même.	1
1112	Cette edition (Librio) ne contient pas de notes ni de chronologie.	0
3199	J'avoue que rien que Brendan Fraser arrive avec sont humour a monté d'un cran ce film qui malgré 3 épisodes tient toujours la route est reste une excellent aventure a suivre avec nos héros.	1
471	Les Catégories sont les chefs d'accusation sous lesquels nous désignons l'être.	1
5981	je suis trés heureux de donner mon onpinion sur ce succeé de cheb MAMI:c'est un bon album qui trés me plait et j'espere roncontrer mami et ME CHANTER la chanson :BELAH YA RAZALI NRSEL MAAC KITAB	1
507	On ne connaît pas l'importance de lire Chateaubriand.	1
3868	Cinéphiles et fans de Dragon Ball, passez votre chemin ! Le film est un échec complet sur les deux plans: en tant que film et en tant qu'adaptation du manga Dragon Ball.	0
306	Voilà , tout simplement illisible ; je ne comprends pas les commentaires élogieux , je dois avoir un problème ! Si d'autres lecteurs ont le même regard que moi , svp dites-le !!! Je me sentirai moins seule et peut-être moins bête  ;-)))	0
5888	Fan des Minds depuis le début ou presque, je suis très déçu par la tournure qu'a pris leur carrière après Street Fighting Years.	0
3238	"""Cannibal the musical"" raconte vaguement une histoire vrai ! Eh oui, une histoire vraie arrangé a la sauce des auteurs de South Park, Trey Parker et Matt Stone."	1
4986	excellent album a mon gout, dans la ligné de Follow The Leader, mais en beaucoup plus sombre .	1
3755	Toujours un régal, j'ai encore beaucoup rit et me voilà sur ma faim ! je vais devoir passer à la saison 7 ! Cette série est indispensable dans sa sériethèque !	1
3330	Voici un nouveau film de cape et d'épée bien enlevé qui s'inscrit dans la grande tradition française.	1
2545	Vous voulez voir Ocean 13 et bien c'est simple revisionnez le premier opus. C'est la copie parfaite.	0
1209	"""les legs de la faille"" c'est du Krondor à 100%."	1
10	J'ai lu ce livre en espagnol, dans la langue natale de l'ecrivan. Je trouve l'ouvrage excellent.	1
697	Lisant régulièrement des polars, je n'ai pas trouvé celui-ci très accrocheur.	0
3396	Est-ce que l'argent peut faire naitre l'amour ? Ou comment un homme d'argent peut obtenir exactement tout ce qu'il désire?  Quelle sera l'issue de cette nuit étrange où un couple décide de fermer les yeux sur un adultère pour une (grosse) poignée de dollars ?	1
3551	Souviens toi l'été dernier 3 est en quelque sorte la suite des deux premiers films, même si Jennifer Love Hewitt n'est plus présente.	1
5431	Au panthéon des batteurs de Jazz, il convient d'installer au sommet Elvin Jones dont on pourra apprécier le jeu polyrythmique sur les innombrables albums enregistrés par John Coltrane et, juste à sa droite, l'immense Tony Williams qui a redéfini le rôle des tambours dans l'orchestre de jazz (à écouter sur les disques du second quintet de Miles Davis).	1
13	J'aime toujours autant. Mais je me demande si on ne va pas bientôt tourner en rond.	1
4740	Oui Metallica se remet en question d'un album à l'autre. Oui Metallica est un groupe culte.	0
4898	Tripping point est vraiment le plus mauvais album des roots pour ne pas dire le plus mauvais album de hip hop ricain de ces derniers mois.	0
1721	Ouvrage qui, 20 ans aprés, a le mérite de faire le point avec un recul serein et objectif.	1
5980	Je dessine sur les nappes des restaurants, sur des bouts de papier (oui, je sais, j'ai une vie passionnante ^^), et mes neveux sont toujours éblouis par mes dessins.	0
2922	Ce film, inspiré du comic Mark Millar ( editions Top Cow 2003 ), est une grande réussite.	1
4126	Les hasards de la vie ont fait que j'étais resté près de trente ans sans réécouter ce chef d'oeuvre.	1
5218	Et oui, je n'en reviens pas, Blind Guardian déçoit.	0
5607	Quelle déception ! Je n'ai jamais autant regretté un achat de disque qu'après avoir écouter Hard Candy.	0
1113	Le fait d’être musulmane permet une jaquette racoleuse, mais ne garantit hélas pas le talent.	0
